0_aire.csv,0,0,bobina
1_patron.csv,0.6102e6,25e-3,m1
304_2_p1.csv,1.04e6,3.745e-3,m1
304_2_p2.csv,1.06e6,3.782e-3,m1
304_2_p3.csv,1.14e6,3.824e-3,m1
304_2_p4.csv,1.24e6,3.856e-3,m1
304_2_p5.csv,1.26e6,3.893e-3,m1
304_2_p6.csv,1.31e6,4.094e-3,m1
